"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f86d7776e10","      MUFU.EX2 R39, R39","55","44","55","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","31","0","0","3","4","0","0","0","17","0","0","0","0","0","0","0","0","0","27","0","0","0","0","0","0","0","17"
"0x7f86d7776e20","      FADD.FTZ R22, R35, R22","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776e30","      F2FP.F16.F32.PACK_AB R177, R35, R34","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776e40","      MUFU.EX2 R37, R37","45","32","45","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","3","4","0","0","0","19","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","19"
"0x7f86d7776e50","      FADD.FTZ R12, R33, R12","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776e60","      F2FP.F16.F32.PACK_AB R178, R33, R178","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776e70","      MUFU.EX2 R43, R43","40","31","40","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","3","2","0","0","0","13","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","13"
"0x7f86d7776e80","      FADD.FTZ R22, R39, R22","5","0","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776e90","      F2FP.F16.F32.PACK_AB R179, R39, R38","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776ea0","      MUFU.EX2 R41, R41","60","41","60","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","7","4","0","0","0","22","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","22"
"0x7f86d7776eb0","      FADD.FTZ R12, R37, R12","6","0","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776ec0","      F2FP.F16.F32.PACK_AB R172, R37, R172","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776ed0","      MUFU.EX2 R47, R47","51","35","51","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","33","0","0","2","3","0","0","0","13","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","13"
"0x7f86d7776ee0","      FADD.FTZ R22, R43, R22","8","0","8","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776ef0","      F2FP.F16.F32.PACK_AB R173, R43, R42","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f00","      MUFU.EX2 R45, R45","54","41","54","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","29","0","0","3","4","0","0","0","18","0","0","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","18"
"0x7f86d7776f10","      FADD.FTZ R12, R41, R12","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f20","      F2FP.F16.F32.PACK_AB R174, R41, R174","5","0","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f30","      MUFU.EX2 R51, R51","48","32","48","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","18","0","0","3","5","0","0","0","22","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","22"
"0x7f86d7776f40","      FADD.FTZ R22, R47, R22","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f50","      F2FP.F16.F32.PACK_AB R175, R47, R46","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f60","      MUFU.EX2 R49, R49","52","36","52","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","3","6","0","0","0","16","0","0","0","0","0","0","0","0","0","20","0","0","0","0","0","0","0","16"
"0x7f86d7776f70","      FADD.FTZ R12, R45, R12","7","0","7","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f80","      F2FP.F16.F32.PACK_AB R168, R45, R168","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776f90","      MUFU.EX2 R55, R55","51","37","51","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","6","4","0","0","0","22","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","22"
"0x7f86d7776fa0","      FADD.FTZ R22, R51, R22","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776fb0","      F2FP.F16.F32.PACK_AB R169, R51, R50","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776fc0","      MUFU.EX2 R53, R53","42","34","42","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","2","2","0","0","0","12","0","0","0","0","0","0","0","0","0","22","0","0","0","0","0","0","0","12"
"0x7f86d7776fd0","      FADD.FTZ R12, R49, R12","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776fe0","      F2FP.F16.F32.PACK_AB R170, R49, R170","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7776ff0","      MUFU.EX2 R59, R59","44","26","44","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","4","8","0","0","0","19","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","19"
"0x7f86d7777000","      FADD.FTZ R22, R55, R22","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777010","      F2FP.F16.F32.PACK_AB R171, R55, R54","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777020","      MUFU.EX2 R57, R57","35","27","35","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","1","1","0","0","0","17","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","17"
"0x7f86d7777030","      FADD.FTZ R12, R53, R12","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777040","      F2FP.F16.F32.PACK_AB R152, R53, R152","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777050","      MUFU.EX2 R63, R63","51","28","51","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","11","3","0","0","0","16","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","16"
"0x7f86d7777060","      FADD.FTZ R22, R59, R22","7","0","7","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777070","      F2FP.F16.F32.PACK_AB R153, R59, R58","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777080","      MUFU.EX2 R61, R61","54","40","54","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","24","0","0","4","2","0","0","0","24","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","24"
"0x7f86d7777090","      FADD.FTZ R12, R57, R12","5","0","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77770a0","      F2FP.F16.F32.PACK_AB R154, R57, R154","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77770b0","      MUFU.EX2 R67, R67","51","38","51","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","26","0","0","7","1","0","0","0","17","0","0","0","0","0","0","0","0","0","21","0","0","0","0","0","0","0","17"
"0x7f86d77770c0","      FADD.FTZ R22, R63, R22","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77770d0","      F2FP.F16.F32.PACK_AB R155, R63, R62","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77770e0","      MUFU.EX2 R65, R65","53","40","53","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","1","5","0","0","0","25","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","25"
"0x7f86d77770f0","      FADD.FTZ R12, R61, R12","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777100","      F2FP.F16.F32.PACK_AB R156, R61, R156","5","0","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777110","      MUFU.EX2 R71, R71","33","24","33","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","2","4","0","0","0","18","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","18"
"0x7f86d7777120","      FADD.FTZ R22, R67, R22","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777130","      F2FP.F16.F32.PACK_AB R157, R67, R66","6","0","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777140","      MUFU.EX2 R69, R69","49","35","49","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","3","3","0","0","0","16","0","0","0","0","0","0","0","0","0","19","0","0","0","0","0","0","0","16"
"0x7f86d7777150","      FADD.FTZ R12, R65, R12","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777160","      F2FP.F16.F32.PACK_AB R158, R65, R158","5","0","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777170","      MUFU.EX2 R75, R75","52","35","52","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","2","4","0","0","0","24","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","22"
"0x7f86d7777180","      FADD.FTZ R22, R71, R22","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777190","      F2FP.F16.F32.PACK_AB R159, R71, R70","6","0","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77771a0","      MUFU.EX2 R73, R73","38","29","38","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","2","1","0","0","0","23","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","21"
"0x7f86d77771b0","      FADD.FTZ R12, R69, R12","8","3","8","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0"
"0x7f86d77771c0","      F2FP.F16.F32.PACK_AB R160, R69, R160","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77771d0","      MUFU.EX2 R79, R79","42","28","42","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","4","2","0","0","0","13","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","13"
"0x7f86d77771e0","      FADD.FTZ R22, R75, R22","4","2","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0"
"0x7f86d77771f0","      F2FP.F16.F32.PACK_AB R161, R75, R74","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777200","      MUFU.EX2 R77, R77","44","27","44","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","4","1","0","0","0","20","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","17"
"0x7f86d7777210","      FADD.FTZ R12, R73, R12","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777220","      F2FP.F16.F32.PACK_AB R162, R73, R162","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777230","      MUFU.EX2 R83, R83","39","31","39","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","6","0","0","0","23","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","23"
"0x7f86d7777240","      FADD.FTZ R22, R79, R22","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777250","      F2FP.F16.F32.PACK_AB R163, R79, R78","6","0","6","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777260","      MUFU.EX2 R85, R85","47","30","47","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","25","0","0","4","3","0","0","0","15","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","14"
"0x7f86d7777270","      FADD.FTZ R12, R77, R12","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777280","      F2FP.F16.F32.PACK_AB R164, R77, R164","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777290","      MUFU.EX2 R87, R87","44","27","44","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","3","5","0","0","0","20","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","18"
"0x7f86d77772a0","      FADD.FTZ R24, R83, R22","5","0","5","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77772b0","      F2FP.F16.F32.PACK_AB R165, R83, R82","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77772c0","      MUFU.EX2 R23, R13","43","25","43","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","3","4","0","0","0","17","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","12"
"0x7f86d77772d0","      FADD.FTZ R22, R85, R12","0","0","0","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77772e0","      F2FP.F16.F32.PACK_AB R166, R85, R166","3","0","3","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77772f0","      SHFL.BFLY PT, R81, R22, 0x2, 0x1f","13","9","13","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7f86d7777300","      MUFU.EX2 R14, R14","44","22","44","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","5","4","0","0","0","7","0","0","0","0","0","0","0","0","0","18","0","0","0","0","0","0","0","4"
"0x7f86d7777310","      FADD.FTZ R24, R87, R24","4","0","4","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777320","      F2FP.F16.F32.PACK_AB R167, R87, R86","1","0","1","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d7777330","      SHFL.BFLY PT, R89, R24, 0x2, 0x1f","20","10","20","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x7f86d7777340","      FADD.FTZ R81, R22, R81","36","19","36","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","2","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","0"
"0x7f86d7777350","      SHFL.BFLY PT, R12, R81, 0x1, 0x1f","20","9","20","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","4","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"
"0x7f86d7777360","      FADD.FTZ R89, R24, R89","45","28","45","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","44","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0x7f86d7777370","      SHFL.BFLY PT, R28, R89, 0x1, 0x1f","17","13","17","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"0x7f86d7777380","      FADD.FTZ R12, R81, R12","27","13","27","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","3","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0"
"0x7f86d7777390","      FFMA.FTZ R12, RZ, R23, R12","13","10","13","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"
"0x7f86d77773a0","      FADD.FTZ R185, R89, R28","36","27","36","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","27","0","0","0"
"0x7f86d77773b0","      CS2R R88, SRZ","2","0","2","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f86d77773c0","      FFMA.FTZ R13, RZ, R14, R185","10","3","10","65536","2097152","2097152","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f86d77773d0","      IADD3 R186, R188, 0x1, RZ","1023","757","1023","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","255","0","0","0","0","0","4","0","0","0","726","12","4","0","0","0","22","0","190","0","0","0","0","0","4","0","0","0","554","0","0","0","0","0","9"
"0x7f86d77773e0","      SHF.L.U32 R187, R188, 0x3, RZ","185","89","185","2031616","65011712","65011712","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","9","81","0","0","0","82","0","0","0","0","0","0","0","13","0","0","0","0","0","0","0","0","0","76"
